Hourly measurement data supplied by UK-air on 20/04/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Cambridge Roadside",,,,,
Latitude,,52.202370,,,,,,
Longitude,,0.124456,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Eastern,,,,,,
Agglomeration,,#N/A,,,,,,
Local Authority,,"Cambridge",,,,,,
Date,Time,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status
2021-05-07,08:00:00,25.88076,V ugm-3,27.05425,V ugm-3,66.73753,V ugm-3
2021-05-07,09:00:00,19.42747,V ugm-3,30.5511,V ugm-3,60.33947,V ugm-3
2021-05-07,10:00:00,21.9277,V ugm-3,28.06991,V ugm-3,61.69191,V ugm-3
2021-05-07,11:00:00,28.34721,V ugm-3,28.89024,V ugm-3,72.35535,V ugm-3
2021-05-07,12:00:00,15.03517,V ugm-3,26.36234,V ugm-3,49.41594,V ugm-3
2021-05-07,13:00:00,20.3735,V ugm-3,25.61542,V ugm-3,56.85434,V ugm-3
2021-05-07,14:00:00,15.60955,V ugm-3,20.01988,V ugm-3,43.95418,V ugm-3
2021-05-07,15:00:00,13.51476,V ugm-3,22.60764,V ugm-3,43.32998,V ugm-3
2021-05-07,16:00:00,14.15671,V ugm-3,24.84837,V ugm-3,46.55502,V ugm-3
2021-05-07,17:00:00,15.27168,V ugm-3,31.40945,V ugm-3,54.82569,V ugm-3
2021-05-07,18:00:00,23.95491,V ugm-3,41.39886,V ugm-3,78.12921,V ugm-3
2021-05-07,19:00:00,19.0896,V ugm-3,42.0447,V ugm-3,71.31501,V ugm-3
2021-05-07,20:00:00,16.18392,V ugm-3,38.80152,V ugm-3,63.61653,V ugm-3
2021-05-07,21:00:00,18.71794,V ugm-3,46.51583,V ugm-3,75.21627,V ugm-3
2021-05-07,22:00:00,13.61612,V ugm-3,50.17717,V ugm-3,71.05493,V ugm-3
2021-05-07,23:00:00,11.38618,V ugm-3,42.98493,V ugm-3,60.4435,V ugm-3
2021-05-07,24:00:00,8.04128,V ugm-3,38.95875,V ugm-3,51.28855,V ugm-3
2021-05-08,01:00:00,4.59805,V ugm-3,24.80464,V ugm-3,31.85488,V ugm-3
2021-05-08,02:00:00,5.47709,V ugm-3,28.03724,V ugm-3,36.43532,V ugm-3
2021-05-08,03:00:00,3.21187,V ugm-3,20.05942,V ugm-3,24.98422,V ugm-3
2021-05-08,04:00:00,3.21187,V ugm-3,15.73923,V ugm-3,20.66403,V ugm-3
2021-05-08,05:00:00,3.3133,V ugm-3,14.3345,V ugm-3,19.41482,V ugm-3
2021-05-08,06:00:00,7.87754,V ugm-3,16.34083,V ugm-3,28.41955,V ugm-3
2021-05-08,07:00:00,9.46657,V ugm-3,19.2135,V ugm-3,33.7287,V ugm-3
2021-05-08,08:00:00,8.82419,V ugm-3,17.33568,V ugm-3,30.86592,V ugm-3
2021-05-08,09:00:00,11.32607,V ugm-3,19.06892,V ugm-3,36.43532,V ugm-3
2021-05-08,10:00:00,18.62885,V ugm-3,30.72163,V ugm-3,59.28548,V ugm-3
2021-05-08,11:00:00,22.31405,V ugm-3,31.21303,V ugm-3,65.42743,V ugm-3
2021-05-08,12:00:00,25.99925,V ugm-3,26.34322,V ugm-3,66.20819,V ugm-3
2021-05-08,13:00:00,23.86928,V ugm-3,25.70536,V ugm-3,62.3044,V ugm-3
2021-05-08,14:00:00,18.15552,V ugm-3,16.19661,V ugm-3,44.03469,V ugm-3
2021-05-08,15:00:00,18.22314,V ugm-3,16.40523,V ugm-3,44.347,V ugm-3
2021-05-08,16:00:00,22.71976,V ugm-3,17.68243,V ugm-3,52.51892,V ugm-3
2021-05-08,17:00:00,19.30504,V ugm-3,19.06654,V ugm-3,48.66718,V ugm-3
2021-05-08,18:00:00,14.50414,V ugm-3,19.24486,V ugm-3,41.48422,V ugm-3
2021-05-08,19:00:00,10.44703,V ugm-3,14.43096,V ugm-3,30.44952,V ugm-3
2021-05-08,20:00:00,8.58753,V ugm-3,8.53768,V ugm-3,21.70504,V ugm-3
2021-05-08,21:00:00,6.89707,V ugm-3,11.07763,V ugm-3,21.65299,V ugm-3
2021-05-08,22:00:00,7.60706,V ugm-3,8.68773,V ugm-3,20.35173,V ugm-3
2021-05-08,23:00:00,9.70323,V ugm-3,16.14399,V ugm-3,31.02208,V ugm-3
2021-05-08,24:00:00,6.22089,V ugm-3,14.92516,V ugm-3,24.46372,V ugm-3
2021-05-09,01:00:00,4.46575,V ugm-3,7.52784,V ugm-3,14.37522,V ugm-3
2021-05-09,02:00:00,5.7739,V ugm-3,10.59156,V ugm-3,19.44475,V ugm-3
2021-05-09,03:00:00,4.60108,V ugm-3,11.22665,V ugm-3,18.28153,V ugm-3
2021-05-09,04:00:00,4.43192,V ugm-3,7.68388,V ugm-3,14.47939,V ugm-3
2021-05-09,05:00:00,4.70257,V ugm-3,6.07095,V ugm-3,13.28146,V ugm-3
2021-05-09,06:00:00,10.25093,V ugm-3,10.48045,V ugm-3,26.19832,V ugm-3
2021-05-09,07:00:00,6.32648,V ugm-3,8.89357,V ugm-3,18.59404,V ugm-3
2021-05-09,08:00:00,7.44292,V ugm-3,8.22341,V ugm-3,19.63572,V ugm-3
2021-05-09,09:00:00,7.8489,V ugm-3,9.84053,V ugm-3,21.87534,V ugm-3
2021-05-09,10:00:00,8.11955,V ugm-3,9.16512,V ugm-3,21.61492,V ugm-3
2021-05-09,11:00:00,12.11166,V ugm-3,13.09621,V ugm-3,31.66716,V ugm-3
2021-05-09,12:00:00,11.36737,V ugm-3,16.73748,V ugm-3,34.1672,V ugm-3
2021-05-09,13:00:00,13.29576,V ugm-3,14.97859,V ugm-3,35.36513,V ugm-3
2021-05-09,14:00:00,11.73951,V ugm-3,16.0627,V ugm-3,34.06303,V ugm-3
2021-05-09,15:00:00,11.36737,V ugm-3,16.16456,V ugm-3,33.59427,V ugm-3
2021-05-09,16:00:00,11.87484,V ugm-3,16.11562,V ugm-3,34.32345,V ugm-3
2021-05-09,17:00:00,14.78434,V ugm-3,20.14416,V ugm-3,42.81316,V ugm-3
2021-05-09,18:00:00,9.50664,V ugm-3,15.11132,V ugm-3,29.68796,V ugm-3
2021-05-09,19:00:00,7.57824,V ugm-3,14.78685,V ugm-3,26.40666,V ugm-3
2021-05-09,20:00:00,7.47675,V ugm-3,18.01544,V ugm-3,29.47963,V ugm-3
2021-05-09,21:00:00,8.9315,V ugm-3,21.46202,V ugm-3,35.1568,V ugm-3
2021-05-09,22:00:00,8.05188,V ugm-3,18.53985,V ugm-3,30.8859,V ugm-3
2021-05-09,23:00:00,8.2887,V ugm-3,17.08296,V ugm-3,29.79213,V ugm-3
2021-05-09,24:00:00,5.78518,V ugm-3,16.75492,V ugm-3,25.6254,V ugm-3
2021-05-10,01:00:00,4.69438,V ugm-3,13.44071,V ugm-3,20.63866,V ugm-3
2021-05-10,02:00:00,4.33328,V ugm-3,9.96395,V ugm-3,16.60821,V ugm-3
2021-05-10,03:00:00,4.13015,V ugm-3,6.48817,V ugm-3,12.82098,V ugm-3
2021-05-10,04:00:00,4.87494,V ugm-3,7.48302,V ugm-3,14.95782,V ugm-3
2021-05-10,05:00:00,4.77337,V ugm-3,7.84722,V ugm-3,15.16629,V ugm-3
2021-05-10,06:00:00,17.53623,V ugm-3,27.31403,V ugm-3,54.20253,V ugm-3
2021-05-10,07:00:00,22.71584,V ugm-3,23.80207,V ugm-3,58.63255,V ugm-3
2021-05-10,08:00:00,16.14822,V ugm-3,19.12294,V ugm-3,43.88321,V ugm-3
2021-05-10,09:00:00,15.80969,V ugm-3,21.93521,V ugm-3,46.17639,V ugm-3
2021-05-10,10:00:00,15.47115,V ugm-3,20.63017,V ugm-3,44.35227,V ugm-3
2021-05-10,11:00:00,14.117,V ugm-3,18.84978,V ugm-3,40.49555,V ugm-3
2021-05-10,12:00:00,11.57797,V ugm-3,16.07182,V ugm-3,33.82447,V ugm-3
2021-05-10,13:00:00,14.28627,V ugm-3,16.03647,V ugm-3,37.94177,V ugm-3
2021-05-10,14:00:00,12.35661,V ugm-3,19.09948,V ugm-3,38.04601,V ugm-3
2021-05-10,15:00:00,9.81758,V ugm-3,13.0381,V ugm-3,28.09151,V ugm-3
2021-05-10,16:00:00,14.59095,V ugm-3,20.5726,V ugm-3,42.94508,V ugm-3
2021-05-10,17:00:00,8.70041,V ugm-3,14.17777,V ugm-3,27.51821,V ugm-3
2021-05-10,18:00:00,7.71865,V ugm-3,14.69288,V ugm-3,26.52797,V ugm-3
2021-05-10,19:00:00,6.12752,V ugm-3,17.75798,V ugm-3,27.15338,V ugm-3
2021-05-10,20:00:00,6.05982,V ugm-3,15.46438,V ugm-3,24.75596,V ugm-3
2021-05-10,21:00:00,6.87231,V ugm-3,17.39777,V ugm-3,27.93515,V ugm-3
2021-05-10,22:00:00,7.00772,V ugm-3,16.61684,V ugm-3,27.36186,V ugm-3
2021-05-10,23:00:00,6.70304,V ugm-3,18.49119,V ugm-3,28.76904,V ugm-3
2021-05-10,24:00:00,5.75513,V ugm-3,19.99674,V ugm-3,28.82116,V ugm-3
2021-05-11,01:00:00,3.47794,V ugm-3,13.30271,V ugm-3,18.63547,V ugm-3
2021-05-11,02:00:00,3.76024,V ugm-3,14.26056,V ugm-3,20.02618,V ugm-3
2021-05-11,03:00:00,3.65861,V ugm-3,15.82448,V ugm-3,21.43427,V ugm-3
2021-05-11,04:00:00,3.55698,V ugm-3,16.03246,V ugm-3,21.48642,V ugm-3
2021-05-11,05:00:00,4.87814,V ugm-3,22.55955,V ugm-3,30.03927,V ugm-3
2021-05-11,06:00:00,32.69033,V ugm-3,35.29968,V ugm-3,85.42416,V ugm-3
2021-05-11,07:00:00,35.94243,V ugm-3,45.5936,V ugm-3,100.70455,V ugm-3
2021-05-11,08:00:00,30.11576,V ugm-3,41.07261,V ugm-3,87.24946,V ugm-3
2021-05-11,09:00:00,16.938,V ugm-3,35.9326,V ugm-3,61.90383,V ugm-3
2021-05-11,10:00:00,23.78095,V ugm-3,34.72319,V ugm-3,71.1868,V ugm-3
2021-05-11,11:00:00,16.73474,V ugm-3,33.06301,V ugm-3,58.72259,V ugm-3
2021-05-11,12:00:00,23.47606,V ugm-3,37.79825,V ugm-3,73.79437,V ugm-3
2021-05-11,13:00:00,18.02203,V ugm-3,31.97578,V ugm-3,59.60917,V ugm-3
2021-05-11,14:00:00,20.83373,V ugm-3,35.01791,V ugm-3,66.96253,V ugm-3
2021-05-11,15:00:00,14.60055,V ugm-3,25.74863,V ugm-3,48.13584,V ugm-3
2021-05-11,16:00:00,12.05985,V ugm-3,23.59474,V ugm-3,42.08626,V ugm-3
2021-05-11,17:00:00,11.72109,V ugm-3,21.55875,V ugm-3,39.53084,V ugm-3
2021-05-11,18:00:00,14.02466,V ugm-3,23.71117,V ugm-3,45.21535,V ugm-3
2021-05-11,19:00:00,8.43512,V ugm-3,24.51111,V ugm-3,37.44478,V ugm-3
2021-05-11,20:00:00,6.74132,V ugm-3,18.03387,V ugm-3,28.37042,V ugm-3
2021-05-11,21:00:00,5.18303,V ugm-3,13.95643,V ugm-3,21.90363,V ugm-3
2021-05-11,22:00:00,4.74264,V ugm-3,12.38917,V ugm-3,19.66112,V ugm-3
2021-05-11,23:00:00,6.87683,V ugm-3,12.08943,V ugm-3,22.63375,V ugm-3
2021-05-11,24:00:00,4.30225,V ugm-3,9.41382,V ugm-3,16.01051,V ugm-3
2021-05-12,01:00:00,3.20904,V ugm-3,7.39525,V ugm-3,12.3157,V ugm-3
2021-05-12,02:00:00,3.32203,V ugm-3,6.23048,V ugm-3,11.32418,V ugm-3
2021-05-12,03:00:00,3.45762,V ugm-3,6.54442,V ugm-3,11.84604,V ugm-3
2021-05-12,04:00:00,3.35593,V ugm-3,6.85691,V ugm-3,12.00259,V ugm-3
2021-05-12,05:00:00,4.61016,V ugm-3,9.99574,V ugm-3,17.06455,V ugm-3
2021-05-12,06:00:00,20.88133,V ugm-3,30.13496,V ugm-3,62.15255,V ugm-3
2021-05-12,07:00:00,27.2881,V ugm-3,32.67926,V ugm-3,74.52044,V ugm-3
2021-05-12,08:00:00,16.30507,V ugm-3,23.27054,V ugm-3,48.27129,V ugm-3
2021-05-12,09:00:00,16.67795,V ugm-3,22.02039,V ugm-3,47.59288,V ugm-3
2021-05-12,10:00:00,14.64405,V ugm-3,18.19836,V ugm-3,40.65225,V ugm-3
2021-05-12,11:00:00,25.25421,V ugm-3,32.61456,V ugm-3,71.33714,V ugm-3
2021-05-12,12:00:00,17.5932,V ugm-3,30.2191,V ugm-3,57.19496,V ugm-3
2021-05-12,13:00:00,22.37285,V ugm-3,30.66598,V ugm-3,64.97055,V ugm-3
2021-05-12,14:00:00,19.83049,V ugm-3,32.73775,V ugm-3,63.14407,V ugm-3
2021-05-12,15:00:00,18.84744,V ugm-3,29.44403,V ugm-3,58.34303,V ugm-3
2021-05-12,16:00:00,15.42371,V ugm-3,30.20575,V ugm-3,53.85511,V ugm-3
2021-05-12,17:00:00,14.27117,V ugm-3,27.27629,V ugm-3,49.15844,V ugm-3
2021-05-12,18:00:00,17.4915,V ugm-3,38.04625,V ugm-3,64.86618,V ugm-3
2021-05-12,19:00:00,15.93218,V ugm-3,47.53435,V ugm-3,71.96336,V ugm-3
2021-05-12,20:00:00,6.33898,V ugm-3,35.73366,V ugm-3,45.45329,V ugm-3
2021-05-12,21:00:00,10.06778,V ugm-3,38.47024,V ugm-3,53.90729,V ugm-3
2021-05-12,22:00:00,6.47457,V ugm-3,26.49772,V ugm-3,36.42526,V ugm-3
2021-05-12,23:00:00,6.81355,V ugm-3,26.49981,V ugm-3,36.94711,V ugm-3
2021-05-12,24:00:00,3.62712,V ugm-3,17.24342,V ugm-3,22.80492,V ugm-3
2021-05-13,01:00:00,3.48251,V ugm-3,19.44678,V ugm-3,24.78655,V ugm-3
2021-05-13,02:00:00,3.70865,V ugm-3,22.65092,V ugm-3,28.33743,V ugm-3
2021-05-13,03:00:00,3.18853,V ugm-3,22.57811,V ugm-3,27.46712,V ugm-3
2021-05-13,04:00:00,3.08677,V ugm-3,19.70545,V ugm-3,24.43843,V ugm-3
2021-05-13,05:00:00,3.86694,V ugm-3,20.07577,V ugm-3,26.00499,V ugm-3
2021-05-13,06:00:00,12.31316,V ugm-3,29.16144,V ugm-3,48.04135,V ugm-3
2021-05-13,07:00:00,22.48932,V ugm-3,37.94442,V ugm-3,72.42756,V ugm-3
2021-05-13,08:00:00,19.63999,V ugm-3,35.21156,V ugm-3,65.32579,V ugm-3
2021-05-13,09:00:00,18.72414,V ugm-3,30.87178,V ugm-3,59.58172,V ugm-3
2021-05-13,10:00:00,12.31316,V ugm-3,27.54266,V ugm-3,46.42257,V ugm-3
2021-05-13,11:00:00,12.75412,V ugm-3,33.75941,V ugm-3,53.31546,V ugm-3
2021-05-13,12:00:00,9.73519,V ugm-3,21.99164,V ugm-3,36.91873,V ugm-3
2021-05-13,13:00:00,6.91979,V ugm-3,26.41298,V ugm-3,37.02317,V ugm-3
2021-05-13,14:00:00,8.81934,V ugm-3,35.51071,V ugm-3,49.03351,V ugm-3
2021-05-13,15:00:00,11.43122,V ugm-3,32.60248,V ugm-3,50.1301,V ugm-3
2021-05-13,16:00:00,33.17428,V ugm-3,56.28657,V ugm-3,107.1531,V ugm-3
2021-05-13,17:00:00,30.3928,V ugm-3,54.91182,V ugm-3,101.51346,V ugm-3
2021-05-13,18:00:00,32.46195,V ugm-3,47.50943,V ugm-3,97.28373,V ugm-3
2021-05-13,19:00:00,27.54348,V ugm-3,42.93622,V ugm-3,85.16896,V ugm-3
2021-05-13,20:00:00,12.27923,V ugm-3,32.55546,V ugm-3,51.38336,V ugm-3
2021-05-13,21:00:00,5.05416,V ugm-3,22.11958,V ugm-3,29.86919,V ugm-3
2021-05-13,22:00:00,5.52905,V ugm-3,17.84055,V ugm-3,26.31831,V ugm-3
2021-05-13,23:00:00,4.85064,V ugm-3,16.32204,V ugm-3,23.75958,V ugm-3
2021-05-13,24:00:00,3.52774,V ugm-3,10.83095,V ugm-3,16.24007,V ugm-3
2021-05-14,01:00:00,3.07748,V ugm-3,6.63748,V ugm-3,11.35622,V ugm-3
2021-05-14,02:00:00,3.168,V ugm-3,5.80199,V ugm-3,10.65952,V ugm-3
2021-05-14,03:00:00,3.19063,V ugm-3,7.38713,V ugm-3,12.27935,V ugm-3
2021-05-14,04:00:00,3.59794,V ugm-3,8.0689,V ugm-3,13.58566,V ugm-3
2021-05-14,05:00:00,3.46217,V ugm-3,9.32213,V ugm-3,14.63071,V ugm-3
2021-05-14,06:00:00,6.07576,V ugm-3,21.56521,V ugm-3,30.88125,V ugm-3
2021-05-14,07:00:00,13.50924,V ugm-3,31.59091,V ugm-3,52.30479,V ugm-3
2021-05-14,08:00:00,16.36044,V ugm-3,37.56514,V ugm-3,62.65079,V ugm-3
2021-05-14,09:00:00,11.67633,V ugm-3,30.06438,V ugm-3,47.96783,V ugm-3
2021-05-14,10:00:00,15.07061,V ugm-3,29.35361,V ugm-3,52.46155,V ugm-3
2021-05-14,11:00:00,12.55884,V ugm-3,25.15804,V ugm-3,44.41466,V ugm-3
2021-05-14,12:00:00,18.60066,V ugm-3,35.38424,V ugm-3,63.90485,V ugm-3
2021-05-14,13:00:00,23.69208,V ugm-3,39.28207,V ugm-3,75.60942,V ugm-3
2021-05-14,14:00:00,15.91918,V ugm-3,32.59845,V ugm-3,57.00752,V ugm-3
2021-05-14,15:00:00,17.44661,V ugm-3,33.18257,V ugm-3,59.93366,V ugm-3
2021-05-14,16:00:00,13.13587,V ugm-3,35.19406,V ugm-3,55.33544,V ugm-3
2021-05-14,17:00:00,13.13587,V ugm-3,28.81924,V ugm-3,48.96063,V ugm-3
2021-05-14,18:00:00,13.64501,V ugm-3,28.09082,V ugm-3,49.01288,V ugm-3
2021-05-14,19:00:00,15.74946,V ugm-3,36.98663,V ugm-3,61.13547,V ugm-3
2021-05-14,20:00:00,10.28467,V ugm-3,30.10812,V ugm-3,45.87773,V ugm-3
2021-05-14,21:00:00,8.99485,V ugm-3,27.12183,V ugm-3,40.91374,V ugm-3
2021-05-14,22:00:00,15.91918,V ugm-3,37.14442,V ugm-3,61.55349,V ugm-3
2021-05-14,23:00:00,8.18022,V ugm-3,29.0502,V ugm-3,41.59302,V ugm-3
2021-05-14,24:00:00,6.61885,V ugm-3,22.9271,V ugm-3,33.07586,V ugm-3
2021-05-15,01:00:00,3.62294,V ugm-3,18.42684,V ugm-3,23.98195,V ugm-3
2021-05-15,02:00:00,3.32858,V ugm-3,16.64732,V ugm-3,21.75107,V ugm-3
2021-05-15,03:00:00,2.78514,V ugm-3,16.48714,V ugm-3,20.75763,V ugm-3
2021-05-15,04:00:00,4.68718,V ugm-3,18.22419,V ugm-3,25.4111,V ugm-3
2021-05-15,05:00:00,6.21561,V ugm-3,18.6518,V ugm-3,28.18227,V ugm-3
2021-05-15,06:00:00,13.14449,V ugm-3,23.97497,V ugm-3,44.12957,V ugm-3
2021-05-15,07:00:00,13.58603,V ugm-3,27.01026,V ugm-3,47.84189,V ugm-3
2021-05-15,08:00:00,9.06868,V ugm-3,19.03521,V ugm-3,32.94032,V ugm-3
2021-05-15,09:00:00,11.4802,V ugm-3,25.27197,V ugm-3,42.8747,V ugm-3
2021-05-15,10:00:00,11.81985,V ugm-3,26.47663,V ugm-3,44.60014,V ugm-3
2021-05-15,11:00:00,14.80878,V ugm-3,37.47496,V ugm-3,60.18144,V ugm-3
2021-05-15,12:00:00,19.83561,V ugm-3,32.79986,V ugm-3,63.21404,V ugm-3
2021-05-15,13:00:00,21.29611,V ugm-3,38.7694,V ugm-3,71.42297,V ugm-3
2021-05-15,14:00:00,24.69262,V ugm-3,43.54816,V ugm-3,81.40964,V ugm-3
2021-05-15,15:00:00,11.71795,V ugm-3,29.9269,V ugm-3,47.89418,V ugm-3
2021-05-15,16:00:00,12.46519,V ugm-3,25.01655,V ugm-3,44.12957,V ugm-3
2021-05-15,17:00:00,30.80633,V ugm-3,39.08883,V ugm-3,86.32454,V ugm-3
2021-05-15,18:00:00,15.35222,V ugm-3,29.89677,V ugm-3,53.43651,V ugm-3
2021-05-15,19:00:00,13.5181,V ugm-3,31.87247,V ugm-3,52.59994,V ugm-3
2021-05-15,20:00:00,18.88459,V ugm-3,36.24495,V ugm-3,65.20091,V ugm-3
2021-05-15,21:00:00,17.45805,V ugm-3,34.45852,V ugm-3,61.22716,V ugm-3
2021-05-15,22:00:00,12.2614,V ugm-3,25.27674,V ugm-3,44.07728,V ugm-3
2021-05-15,23:00:00,11.98968,V ugm-3,20.51703,V ugm-3,38.90095,V ugm-3
2021-05-15,24:00:00,6.75905,V ugm-3,13.58335,V ugm-3,23.94709,V ugm-3
2021-05-16,01:00:00,4.3957,V ugm-3,11.81615,V ugm-3,18.55612,V ugm-3
2021-05-16,02:00:00,3.39874,V ugm-3,9.08945,V ugm-3,14.30077,V ugm-3
2021-05-16,03:00:00,3.2288,V ugm-3,8.39082,V ugm-3,13.34157,V ugm-3
2021-05-16,04:00:00,2.99089,V ugm-3,8.38937,V ugm-3,12.97534,V ugm-3
2021-05-16,05:00:00,3.12684,V ugm-3,8.80876,V ugm-3,13.60317,V ugm-3
2021-05-16,06:00:00,5.74386,V ugm-3,12.53938,V ugm-3,21.34652,V ugm-3
2021-05-16,07:00:00,11.58969,V ugm-3,11.1623,V ugm-3,28.9329,V ugm-3
2021-05-16,08:00:00,8.22494,V ugm-3,8.89208,V ugm-3,21.50348,V ugm-3
2021-05-16,09:00:00,10.12823,V ugm-3,12.93228,V ugm-3,28.46202,V ugm-3
2021-05-16,10:00:00,8.76874,V ugm-3,11.92994,V ugm-3,25.37515,V ugm-3
2021-05-16,11:00:00,12.06551,V ugm-3,16.13558,V ugm-3,34.63577,V ugm-3
2021-05-16,12:00:00,13.25507,V ugm-3,19.75289,V ugm-3,40.07704,V ugm-3
2021-05-16,13:00:00,14.03678,V ugm-3,17.45556,V ugm-3,38.97832,V ugm-3
2021-05-16,14:00:00,12.50735,V ugm-3,18.28338,V ugm-3,37.46105,V ugm-3
2021-05-16,15:00:00,13.79887,V ugm-3,20.12243,V ugm-3,41.2804,V ugm-3
2021-05-16,16:00:00,12.06551,V ugm-3,19.90261,V ugm-3,38.4028,V ugm-3
2021-05-16,17:00:00,12.84722,V ugm-3,18.59937,V ugm-3,38.29816,V ugm-3
2021-05-16,18:00:00,9.24456,V ugm-3,13.24083,V ugm-3,27.41563,V ugm-3
2021-05-16,19:00:00,8.53083,V ugm-3,18.5208,V ugm-3,31.60122,V ugm-3
2021-05-16,20:00:00,6.49159,V ugm-3,16.46792,V ugm-3,26.42155,V ugm-3
2021-05-16,21:00:00,8.97266,V ugm-3,31.7081,V ugm-3,45.46599,V ugm-3
2021-05-16,22:00:00,6.93342,V ugm-3,23.63844,V ugm-3,34.26953,V ugm-3
2021-05-16,23:00:00,8.66678,V ugm-3,28.56705,V ugm-3,41.85592,V ugm-3
2021-05-16,24:00:00,4.86019,V ugm-3,14.73145,V ugm-3,22.18364,V ugm-3
2021-05-17,01:00:00,3.94512,V ugm-3,12.44917,V ugm-3,18.49826,V ugm-3
2021-05-17,02:00:00,4.9314,V ugm-3,9.92473,V ugm-3,17.48609,V ugm-3
2021-05-17,03:00:00,3.33294,V ugm-3,7.19265,V ugm-3,12.30309,V ugm-3
2021-05-17,04:00:00,3.26493,V ugm-3,5.83104,V ugm-3,10.83719,V ugm-3
2021-05-17,05:00:00,3.91111,V ugm-3,7.30086,V ugm-3,13.29781,V ugm-3
2021-05-17,06:00:00,10.81506,V ugm-3,23.72939,V ugm-3,40.31225,V ugm-3
2021-05-17,07:00:00,20.4738,V ugm-3,31.69334,V ugm-3,63.08606,V ugm-3
2021-05-17,08:00:00,21.97022,V ugm-3,38.29896,V ugm-3,71.98617,V ugm-3
2021-05-17,09:00:00,23.09254,V ugm-3,35.26926,V ugm-3,70.67733,V ugm-3
2021-05-17,10:00:00,16.49467,V ugm-3,28.58035,V ugm-3,53.87183,V ugm-3
2021-05-17,11:00:00,24.82703,V ugm-3,31.51032,V ugm-3,69.5779,V ugm-3
2021-05-17,12:00:00,22.68442,V ugm-3,29.76966,V ugm-3,64.55196,V ugm-3
2021-05-17,13:00:00,31.62896,V ugm-3,45.21584,V ugm-3,93.7129,V ugm-3
2021-05-17,14:00:00,13.60385,V ugm-3,28.144,V ugm-3,49.00295,V ugm-3
2021-05-17,15:00:00,10.577,V ugm-3,27.34034,V ugm-3,43.55817,V ugm-3
2021-05-17,16:00:00,23.2966,V ugm-3,39.72055,V ugm-3,75.4415,V ugm-3
2021-05-17,17:00:00,17.48095,V ugm-3,32.4605,V ugm-3,59.26425,V ugm-3
2021-05-17,18:00:00,27.47978,V ugm-3,41.0024,V ugm-3,83.13748,V ugm-3
2021-05-17,19:00:00,13.70588,V ugm-3,31.49525,V ugm-3,52.51064,V ugm-3
2021-05-17,20:00:00,9.72676,V ugm-3,26.13106,V ugm-3,41.0452,V ugm-3
2021-05-17,21:00:00,13.60385,V ugm-3,32.27993,V ugm-3,53.13888,V ugm-3
2021-05-17,22:00:00,14.14801,V ugm-3,33.53972,V ugm-3,55.23302,V ugm-3
2021-05-17,23:00:00,5.95169,V ugm-3,16.89394,V ugm-3,26.01973,V ugm-3
2021-05-17,24:00:00,4.14917,V ugm-3,15.52182,V ugm-3,21.8838,V ugm-3
2021-05-18,01:00:00,3.26706,V ugm-3,14.89773,V ugm-3,19.90716,V ugm-3
2021-05-18,02:00:00,3.64141,V ugm-3,13.74748,V ugm-3,19.3309,V ugm-3
2021-05-18,03:00:00,2.21207,V ugm-3,11.22424,V ugm-3,14.61604,V ugm-3
2021-05-18,04:00:00,2.38223,V ugm-3,11.85392,V ugm-3,15.50663,V ugm-3
2021-05-18,05:00:00,6.12574,V ugm-3,16.80095,V ugm-3,26.19363,V ugm-3
2021-05-18,06:00:00,20.82753,V ugm-3,34.12524,V ugm-3,66.06033,V ugm-3
2021-05-18,07:00:00,32.73869,V ugm-3,43.78411,V ugm-3,93.98273,V ugm-3
2021-05-18,08:00:00,26.34069,V ugm-3,33.16321,V ugm-3,73.55171,V ugm-3
2021-05-18,09:00:00,24.09459,V ugm-3,31.78756,V ugm-3,68.73208,V ugm-3
2021-05-18,10:00:00,19.87463,V ugm-3,30.50475,V ugm-3,60.97876,V ugm-3
2021-05-18,11:00:00,15.92693,V ugm-3,29.74747,V ugm-3,54.16842,V ugm-3
2021-05-18,12:00:00,14.97404,V ugm-3,31.4181,V ugm-3,54.37797,V ugm-3
2021-05-18,13:00:00,24.67313,V ugm-3,38.65379,V ugm-3,76.48539,V ugm-3
2021-05-18,14:00:00,16.81176,V ugm-3,26.76674,V ugm-3,52.54442,V ugm-3
2021-05-18,15:00:00,14.25937,V ugm-3,27.01325,V ugm-3,48.87731,V ugm-3
2021-05-18,16:00:00,15.0421,V ugm-3,28.90392,V ugm-3,51.96816,V ugm-3
2021-05-18,17:00:00,16.26725,V ugm-3,28.96372,V ugm-3,53.90648,V ugm-3
2021-05-18,18:00:00,17.11805,V ugm-3,27.44963,V ugm-3,53.69694,V ugm-3
2021-05-18,19:00:00,14.46356,V ugm-3,30.83876,V ugm-3,53.0159,V ugm-3
2021-05-18,20:00:00,7.21476,V ugm-3,18.64109,V ugm-3,29.70357,V ugm-3
2021-05-18,21:00:00,8.98442,V ugm-3,23.41903,V ugm-3,37.19495,V ugm-3
2021-05-18,22:00:00,9.73312,V ugm-3,25.46666,V ugm-3,40.39057,V ugm-3
2021-05-18,23:00:00,6.97654,V ugm-3,18.48249,V ugm-3,29.1797,V ugm-3
